#sourcecode,latnad27,lonnad27,elevngvd29m,obsgrvless976000mg,itc,otc,faanom,cbanom267,latnad83,lonnad83,elevngvd88m
27130347,41.450333,-121.87833,1495.7,3841.85,0.02,1.5,4.41,-162.91,41.4502099,-121.8794425,1496.9
66696W,41.4575,-121.87833,1496.5,3842.51,0.1,1.75,4.68,-162.4,41.4573767,-121.8794427,1497.71
774807,41.367668,-121.87817,1426,3855.56,2.06,2.63,4.06,-152.26,41.367547,-121.8792808,1427.18
66695W,41.4575,-121.878,1496.6,3842.55,0.09,1.74,4.75,-162.36,41.4573767,-121.8791127,1497.81
66694W,41.458332,-121.878,1507.4,3841.04,0.03,1.71,6.49,-161.92,41.4582087,-121.8791127,1508.61
66694W,41.4575,-121.87767,1495.9,3842.61,0.1,1.73,4.59,-162.44,41.4573767,-121.8787827,1497.11
66693W,41.458332,-121.87767,1506.9,3841.1,0.03,1.7,6.4,-161.97,41.4582087,-121.8787827,1508.11
66693.5W,41.4575,-121.8775,1495.4,3842.72,0.1,1.73,4.55,-162.43,41.4573767,-121.8786127,1496.61
6669 10W,41.435001,-121.87733,1503.1,3839.78,0.3,1.23,6,-162.14,41.4348783,-121.8784422,1504.3
66693.0W,41.4575,-121.87733,1495,3842.89,0.1,1.71,4.59,-162.36,41.4573767,-121.8784427,1496.21
66692W,41.458332,-121.87733,1506.1,3841.14,0.03,1.69,6.19,-162.1,41.4582087,-121.8784427,1507.31
66692.5W,41.4575,-121.87717,1495,3842.9,0.1,1.72,4.6,-162.34,41.4573767,-121.8782827,1496.21
66691.5W,41.458332,-121.87717,1505.8,3841.18,0.03,1.69,6.14,-162.11,41.4582087,-121.8782827,1507.01
6669  9W,41.435333,-121.877,1504.1,3839.61,0.33,1.23,6.11,-162.11,41.4352103,-121.8781122,1505.3
66692.0W,41.4575,-121.877,1494.8,3842.98,0.1,1.71,4.62,-162.3,41.4573767,-121.8781127,1496.01
66691.0W,41.4585,-121.877,1505.6,3841.16,0.04,1.69,6.04,-162.18,41.4583767,-121.8781127,1506.81
6669  8W,41.435501,-121.87683,1504.9,3839.41,0.34,1.23,6.14,-162.16,41.4353783,-121.8779422,1506.1
66691.5W,41.4575,-121.87683,1494.7,3843.05,0.1,1.71,4.66,-162.25,41.4573767,-121.8779427,1495.91
66690.5W,41.4585,-121.87683,1505.3,3841.14,0.04,1.69,5.93,-162.26,41.4583767,-121.8779427,1506.51
66691.0W,41.4575,-121.87666,1494.7,3843.07,0.09,1.7,4.68,-162.25,41.4573767,-121.8777726,1495.91
6669  7W,41.435665,-121.8765,1505,3839.39,0.32,1.23,6.14,-162.2,41.4355423,-121.8776122,1506.2
66690.0W,41.4585,-121.8765,1504.8,3841.12,0.04,1.68,5.76,-162.39,41.4583767,-121.8776127,1506.01
66690.0W,41.4575,-121.87634,1494.6,3843.14,0.08,1.68,4.72,-162.23,41.4573767,-121.8774526,1495.81
66690.6,41.4585,-121.87634,1504.3,3841.11,0.04,1.68,5.59,-162.49,41.4583767,-121.8774527,1505.51
6669  6W,41.435833,-121.87617,1505,3839.36,0.28,1.22,6.09,-162.29,41.4357102,-121.8772822,1506.2
66693.6W,41.4575,-121.87617,1494.4,3843.16,0.08,1.68,4.68,-162.25,41.4573767,-121.8772826,1495.61
66691.0W,41.4585,-121.87617,1503.6,3841.19,0.04,1.68,5.46,-162.55,41.4583766,-121.8772827,1504.81
66693.0W,41.4575,-121.876,1494.3,3843.14,0.07,1.68,4.63,-162.3,41.4573767,-121.8771126,1495.51
66691.4,41.4585,-121.876,1503,3841.3,0.04,1.68,5.38,-162.56,41.4583766,-121.8771127,1504.21
6669  5W,41.436001,-121.87583,1504.7,3839.46,0.25,1.22,6.08,-162.3,41.4358782,-121.8769422,1505.9
66692.4W,41.4575,-121.87583,1494.3,3843.12,0.07,1.67,4.61,-162.33,41.4573767,-121.8769426,1495.51
66691.8,41.4585,-121.87583,1502.4,3841.39,0.04,1.67,5.29,-162.6,41.4583766,-121.8769427,1503.61
6669  4W,41.436165,-121.87566,1504.4,3839.55,0.23,1.22,6.07,-162.3,41.4360422,-121.8767722,1505.6
66692.2W,41.4575,-121.87566,1494.3,3843.14,0.06,1.66,4.63,-162.33,41.4573767,-121.8767726,1495.51
66692.2,41.458668,-121.87566,1501.2,3841.69,0.04,1.68,5.2,-162.54,41.4585446,-121.8767727,1502.41
66691.6W,41.4575,-121.8755,1494.2,3843.14,0.06,1.66,4.6,-162.35,41.4573767,-121.8766126,1495.41
66692.6,41.458668,-121.8755,1500,3841.91,0.04,1.68,5.05,-162.55,41.4585446,-121.8766126,1501.21
6669  3W,41.436333,-121.87534,1504.3,3839.64,0.22,1.22,6.11,-162.25,41.4362102,-121.8764522,1505.5
66690.8W,41.4575,-121.87534,1493.6,3843.14,0.06,1.66,4.41,-162.47,41.4573767,-121.8764526,1494.81
66693.0,41.458668,-121.87534,1498.7,3842.16,0.05,1.68,4.9,-162.55,41.4585446,-121.8764526,1499.91
66690.6W,41.4575,-121.87517,1493.7,3843.12,0.05,1.65,4.42,-162.49,41.4573767,-121.8762826,1494.91
66693.4,41.458668,-121.87517,1497.5,3842.35,0.05,1.69,4.72,-162.58,41.4585446,-121.8762826,1498.71
5675 ngs,41.693668,-121.875,1396.2,3875.81,0.1,0.86,-14.16,-170.86,41.6935413,-121.8761137,1397.38
6669  2W,41.436501,-121.875,1504.3,3839.68,0.25,1.21,6.14,-162.21,41.4363782,-121.8761122,1505.5
66690.2W,41.4575,-121.875,1493.2,3843.21,0.06,1.65,4.36,-162.49,41.4573767,-121.8761126,1494.41
66693.8,41.458668,-121.875,1496.6,3842.47,0.05,1.69,4.56,-162.64,41.4585446,-121.8761126,1497.81
66690.5E,41.4575,-121.87483,1492.7,3843.3,0.06,1.65,4.29,-162.5,41.4573767,-121.8759426,1493.91
66694.2,41.458668,-121.87483,1495.8,3842.58,0.05,1.69,4.43,-162.68,41.4585446,-121.8759426,1497.01
66694.6,41.458832,-121.87483,1495,3842.78,0.06,1.7,4.36,-162.64,41.4587086,-121.8759426,1496.21
66691.0E,41.4575,-121.87466,1492.6,3843.36,0.05,1.64,4.32,-162.48,41.4573767,-121.8757726,1493.81
66690.0E,41.458832,-121.87466,1495,3842.71,0.06,1.69,4.29,-162.72,41.4587086,-121.8757726,1496.21
66691.5E,41.4575,-121.8745,1492.6,3843.35,0.05,1.64,4.31,-162.49,41.4573767,-121.8756126,1493.81
66691.0E,41.458832,-121.8745,1494.3,3842.86,0.07,1.69,4.23,-162.69,41.4587086,-121.8756126,1495.51
5675 262,41.577168,-121.87434,1484.9,3848.96,0.45,1.6,-3.2,-168.77,41.5770441,-121.8754536,1486.12
66692.0E,41.4575,-121.87434,1492.7,3843.32,0.05,1.63,4.31,-162.51,41.4573767,-121.8754526,1493.91
66691.5E,41.458832,-121.87434,1494.1,3842.82,0.07,1.69,4.13,-162.77,41.4587086,-121.8754526,1495.31
774812,41.343666,-121.87417,1696.6,3795,2.51,3.78,29.06,-156.04,41.3435457,-121.8752802,1697.77
66692.5E,41.4575,-121.87417,1492.7,3843.36,0.05,1.63,4.35,-162.47,41.4573767,-121.8752826,1493.91
66692E,41.459,-121.87417,1494.1,3842.79,0.07,1.69,4.08,-162.82,41.4588766,-121.8752826,1495.31
66693.0E,41.4575,-121.874,1492.7,3843.39,0.04,1.62,4.38,-162.46,41.4573767,-121.8751126,1493.91
66693.5E,41.4575,-121.87383,1492.7,3843.39,0.04,1.62,4.38,-162.46,41.4573767,-121.8749426,1493.91
66693E,41.459,-121.87383,1493.9,3842.75,0.07,1.68,3.98,-162.91,41.4588766,-121.8749426,1495.11
66694E,41.4575,-121.8735,1492.7,3843.37,0.04,1.61,4.36,-162.49,41.4573767,-121.8746126,1493.91
66694E,41.459,-121.8735,1493.8,3842.66,0.08,1.67,3.86,-163.02,41.4588766,-121.8746126,1495.01
66695E,41.4575,-121.87317,1492.7,3843.35,0.04,1.6,4.34,-162.52,41.4573767,-121.8742826,1493.91
6669 15W,41.436668,-121.873,1504.1,3839.71,0.3,1.19,6.09,-162.2,41.4365452,-121.8741121,1505.3
66696E,41.4575,-121.87283,1492.6,3843.35,0.04,1.59,4.31,-162.55,41.4573766,-121.8739426,1493.81
66696E,41.459167,-121.87283,1503.2,3842.46,0.02,1.6,6.54,-161.52,41.4590436,-121.8739426,1504.41
66698E,41.4575,-121.87217,1492.9,3843.23,0.03,1.57,4.29,-162.64,41.4573766,-121.8732826,1494.11
66698E,41.459332,-121.87217,1493.8,3842.32,0.07,1.64,3.49,-163.43,41.4592086,-121.8732826,1495.01
2713 ngs,41.577168,-121.87167,1485,3849.8,0.61,1.69,-2.33,-167.66,41.5770441,-121.8727835,1486.22
2713 ngs,41.693668,-121.87167,1396.3,3875.71,0.03,0.78,-14.23,-171.09,41.6935413,-121.8727836,1397.48
5675 ngs,41.462002,-121.87167,1493.8,3841.87,0.09,1.76,2.8,-163.98,41.4618785,-121.8727826,1495.01
666910E,41.459332,-121.8715,1493.6,3842.23,0.05,1.63,3.34,-163.58,41.4592086,-121.8726126,1494.81
666910E,41.4575,-121.87133,1492.8,3843.23,0.02,1.55,4.26,-162.69,41.4573766,-121.8724425,1494.01
6669  1W,41.436668,-121.87117,1503.9,3839.8,0.17,1.17,6.12,-162.3,41.4365452,-121.8722821,1505.1
666912E,41.459499,-121.87083,1493.5,3842.11,0.05,1.61,3.17,-163.76,41.4593756,-121.8719426,1494.71
666914E,41.459667,-121.87,1493.5,3841.9,0.04,1.6,2.95,-164,41.4595436,-121.8711126,1494.71
2713 ngs,41.663166,-121.86983,1392,3879.6,0.03,0.63,-8.92,-165.45,41.66304,-121.8709435,1393.17
2713 ngs,41.461834,-121.86983,1493.8,3841.8,0.06,1.69,2.74,-164.13,41.4617105,-121.8709426,1495.01
666916E,41.459667,-121.86916,1493.6,3841.79,0.04,1.57,2.87,-164.12,41.4595436,-121.8702725,1494.81
6669 05W,41.436668,-121.86833,1503.5,3839.85,0.22,1.14,6.04,-162.31,41.4365452,-121.869442,1504.7
666918E,41.459835,-121.86833,1493.9,3841.6,0.04,1.56,2.76,-164.28,41.4597116,-121.8694425,1495.11
666920E,41.459999,-121.86767,1494.3,3841.4,0.04,1.55,2.66,-164.43,41.4598755,-121.8687825,1495.51
2713 ngs,41.850834,-121.86667,1332,3924.1,0.01,1,0.21,-149.22,41.8507054,-121.8677835,1333.16
5675 ngs,41.851002,-121.86667,1331.9,3924.12,0.01,1,0.18,-149.23,41.8508734,-121.8677835,1333.06
5675 ngs,41.737499,-121.8665,1324.9,3894.56,0.08,0.63,-21.33,-170.26,41.7373712,-121.8676134,1326.06
6669 000,41.436832,-121.866,1502.8,3840.07,0.13,1.12,6.03,-162.35,41.4367091,-121.867112,1504
6669 05E,41.436832,-121.86584,1502.2,3840.18,0.12,1.12,5.96,-162.37,41.4367091,-121.866952,1503.4
6669  1E,41.437,-121.86567,1501.8,3840.32,0.12,1.12,5.96,-162.32,41.4368771,-121.866782,1503
6669  2E,41.437,-121.8655,1501.4,3840.46,0.12,1.13,5.98,-162.25,41.4368771,-121.866612,1502.6
6669 25E,41.437,-121.86533,1501.7,3840.39,0.14,1.12,6,-162.25,41.4368771,-121.866442,1502.9
6669  3E,41.437168,-121.86517,1502.1,3840.26,0.15,1.12,5.98,-162.31,41.4370451,-121.866282,1503.3
6669 35E,41.437168,-121.865,1502.8,3840.1,0.16,1.11,6.03,-162.33,41.4370451,-121.866112,1504
6669  4E,41.437332,-121.86467,1503.6,3840.01,0.18,1.11,6.18,-162.26,41.4372091,-121.865782,1504.8
6669 45E,41.437332,-121.86433,1504.2,3839.83,0.18,1.11,6.18,-162.32,41.4372091,-121.865442,1505.4
6669  5E,41.437332,-121.86417,1504.5,3839.85,0.18,1.11,6.29,-162.24,41.4372091,-121.865282,1505.7
6669  6E,41.4375,-121.86383,1504.8,3839.66,0.13,1.11,6.18,-162.44,41.4373771,-121.864942,1506
6669  7E,41.437668,-121.8635,1505.3,3839.55,0.15,1.11,6.21,-162.45,41.4375451,-121.864612,1506.5
6669  8E,41.437832,-121.86317,1505.6,3839.46,0.14,1.11,6.2,-162.5,41.4377091,-121.8642819,1506.8
6669  9E,41.437832,-121.86283,1506.5,3839.29,0.14,1.1,6.3,-162.51,41.4377091,-121.8639419,1507.7
6669 10E,41.438,-121.8625,1507.3,3839.22,0.15,1.1,6.47,-162.43,41.4378771,-121.8636119,1508.5
6669 11E,41.438,-121.86217,1507.5,3839.14,0.14,1.1,6.45,-162.48,41.4378771,-121.8632819,1508.7
6669 12E,41.438,-121.86183,1508,3839.22,0.16,1.1,6.68,-162.28,41.4378771,-121.8629419,1509.2
2713 ngs,41.737335,-121.86166,1325,3894.5,0.09,0.59,-21.35,-170.31,41.7372072,-121.8627733,1326.16
5675 153,41.636333,-121.8615,1403.6,3877.21,0.02,0.85,-5.33,-162.94,41.6362077,-121.8626133,1404.78
6669 13E,41.438,-121.8615,1507.8,3839.39,0.18,1.1,6.79,-162.13,41.4378771,-121.8626119,1509
6669 14E,41.438,-121.86117,1506.7,3839.68,0.18,1.09,6.74,-162.06,41.4378771,-121.8622819,1507.9
6669 15E,41.438168,-121.86066,1505.2,3840.11,0.17,1.08,6.69,-161.96,41.4380451,-121.8617719,1506.4
6669 16E,41.438332,-121.86034,1503.3,3840.55,0.14,1.08,6.53,-161.94,41.4382091,-121.8614519,1504.5
6669 17E,41.438332,-121.86,1502.1,3840.79,0.11,1.08,6.4,-161.96,41.4382091,-121.8611119,1503.3
6669 18E,41.438499,-121.8595,1501.5,3840.91,0.09,1.08,6.32,-162,41.4383761,-121.8606119,1502.7
5675 ngs,41.310001,-121.85833,1277.7,3883.39,0.04,1.33,-8.66,-151.62,41.3098815,-121.8594392,1278.81
2773 ngs,41.310165,-121.85833,1277.3,3883.3,0.05,1.34,-8.89,-151.78,41.3100455,-121.8594392,1278.41
774825,41.307167,-121.85817,1277.7,3883.31,0.01,1.17,-8.49,-151.63,41.3070476,-121.8592791,1278.81
5675 162,41.701332,-121.85633,1373.4,3879.67,0.05,0.64,-18.02,-172.42,41.7012051,-121.8574431,1374.57
2720 ngs,41.765835,-121.85616,1335.9,3902.9,0.04,0.68,-12.15,-162.3,41.7657089,-121.8572731,1337.06
5675 ngs,41.765999,-121.85567,1335.9,3903.03,0.04,0.68,-12.03,-162.19,41.7658729,-121.8567831,1337.06
27130376,41.382999,-121.855,1631.6,3810.81,0.23,2.01,21.31,-160.55,41.3828775,-121.8561106,1632.8
2713 ngs,41.382832,-121.85484,1631.6,3810.8,0.26,2.01,21.31,-160.52,41.3827106,-121.8559506,1632.8
2713 ngs,41.701332,-121.85333,1373.4,3880.5,0.01,0.61,-17.19,-171.66,41.7012051,-121.854443,1374.56
2713 ngs,41.765835,-121.85333,1335.9,3902.9,0.03,0.66,-12.15,-162.33,41.7657089,-121.854443,1337.06
27130358,41.572166,-121.85,1662.1,3817.36,0.2,1.78,20.27,-165.27,41.5720424,-121.851113,1663.34
2773 ngs,41.547832,-121.84983,1722.2,3802.3,0.35,1.71,25.92,-166.28,41.547709,-121.850943,1723.46
2773 396,41.548,-121.84983,1722.2,3802.31,0.36,1.71,25.92,-166.28,41.547877,-121.850943,1723.46
2713 ngs,41.572166,-121.84983,1662.1,3817.4,0.19,1.79,20.31,-165.23,41.5720424,-121.850943,1663.34
774829,41.342499,-121.84866,1655.5,3809.56,0.36,2.82,31.06,-152.54,41.3423786,-121.8497696,1656.67
2720 ngs,41.410835,-121.84666,1494,3839.4,0.01,1.17,4.98,-162.48,41.4107127,-121.847771,1495.2
27200760,41.410835,-121.84666,1494,3839.39,0.01,1.17,4.97,-162.49,41.4107127,-121.847771,1495.2
5675 ngs,41.410999,-121.84666,1493.8,3839.47,0.01,1.16,4.98,-162.48,41.4108767,-121.847771,1495
2713 ngs,41.410835,-121.84333,1493.8,3839.4,0.02,1.15,4.92,-162.53,41.4107127,-121.844441,1495
27130374,41.410999,-121.84333,1493.8,3839.4,0.02,1.15,4.91,-162.55,41.4108767,-121.844441,1495
2713 ngs,41.314335,-121.83833,1159.5,3904.6,6.2,3.53,-24.28,-145.58,41.3142154,-121.8394388,1160.62
774830,41.350666,-121.83667,1710.4,3797,0.25,3.09,34.69,-154.91,41.3505454,-121.8377796,1711.58
2773 ngs,41.642666,-121.83633,1390.1,3882,0.05,1.02,-5.27,-161.17,41.6425406,-121.8374426,1391.28
2773  75,41.642666,-121.83633,1390.1,3882,0.05,1.02,-5.27,-161.17,41.6425406,-121.8374426,1391.28
27130222,41.9655,-121.835,1245.4,3954.96,1.8,0.21,-5.95,-144.63,41.9653682,-121.8361121,1246.5
5675 ngs,41.394333,-121.835,1592.5,3819.29,0.15,1.59,16.72,-161.25,41.3942111,-121.8361104,1593.7
2713 ngs,41.965332,-121.83483,1245.4,3954.9,1.72,0.21,-5.99,-144.75,41.9652002,-121.8359421,1246.5
5025 ngs,41.9655,-121.83366,1245.4,3956.1,1,0.22,-4.81,-144.28,41.9653682,-121.8347721,1246.5
5675 ngs,41.637669,-121.8315,1402.9,3875.6,0.07,1.17,-7.27,-164.44,41.6375437,-121.8326124,1404.08
27130359,41.565834,-121.83,1772.4,3793.16,0.03,1.9,30.64,-167.33,41.5657107,-121.8311125,1773.65
2713 ngs,41.565834,-121.82983,1772.4,3793.21,0.03,1.9,30.69,-167.28,41.5657107,-121.8309425,1773.65
2713 ngs,41.394333,-121.82833,1592.6,3819.21,0.11,1.61,16.67,-161.33,41.3942111,-121.8294403,1593.79
2773 ngs,41.826668,-121.82816,1438.9,3899.9,0.86,0.86,11.14,-149.6,41.8265404,-121.8292721,1440.06
2773 394,41.826668,-121.82816,1438.9,3899.96,0.86,0.86,11.2,-149.54,41.8265404,-121.8292721,1440.06
2713 ngs,41.498165,-121.82667,1671.2,3805.4,0.79,1.53,17.77,-168.46,41.4980401,-121.8277824,1672.44
27130371,41.498165,-121.82667,1671.2,3805.37,0.79,1.53,17.74,-168.49,41.4980401,-121.8277824,1672.44
2713 ngs,41.442333,-121.82667,1519.4,3834.3,0.01,0.94,4.89,-165.66,41.4422097,-121.8277813,1520.59
27130373,41.442501,-121.82667,1519.4,3834.28,0.01,0.94,4.85,-165.7,41.4423777,-121.8277813,1520.59
2713 ngs,41.810833,-121.82333,1434.7,3897.5,0.2,1.04,8.87,-151.88,41.8107059,-121.8244419,1435.86
27130211,41.811001,-121.82333,1434.7,3897.49,0.2,1.03,8.84,-151.91,41.8108739,-121.8244419,1435.86
5675 ngs,41.681168,-121.82333,1368.2,3889.06,0.03,0.92,-8.42,-161.98,41.6810416,-121.8244422,1369.36
5675 114,41.719334,-121.82066,1338,3893.37,0.01,0.53,-16.85,-167.42,41.7192065,-121.821772,1339.15
2773 ngs,41.719334,-121.82017,1338.4,3894.5,0,0.53,-15.6,-166.22,41.7192065,-121.821282,1339.55
2713 ngs,41.769833,-121.81834,1336.5,3902.8,0.01,0.51,-12.42,-162.84,41.7697072,-121.8194519,1337.65
27130210,41.77,-121.81834,1336.5,3902.83,0.01,0.51,-12.41,-162.83,41.7698742,-121.8194519,1337.65
2720 ngs,41.769833,-121.81783,1336.5,3902.8,0.01,0.5,-12.42,-162.85,41.7697072,-121.8189418,1337.65
5675 115,41.741833,-121.817,1335.6,3898.31,0,0.44,-14.67,-165.07,41.7417049,-121.8181119,1336.74
2713 ngs,41.719334,-121.81667,1338.1,3894.21,0.01,0.54,-15.98,-166.55,41.7192065,-121.8177819,1339.25
5675 277,41.463333,-121.81583,1599.5,3819.57,0.74,1.19,12.96,-165.6,41.463209,-121.8169415,1600.7
2713 ngs,41.741833,-121.81483,1335.6,3899.1,0,0.44,-13.88,-164.28,41.7417049,-121.8159418,1336.74
2713 ngs,41.463333,-121.81333,1599.6,3820.4,0.66,1.19,13.82,-164.83,41.463209,-121.8144414,1600.8
2713 ngs,41.332333,-121.81167,1475.2,3844.9,0.38,1.19,11.73,-153.23,41.3322129,-121.8127787,1476.33
27130377,41.332333,-121.81167,1475.2,3844.86,0.38,1.19,11.69,-153.27,41.3322129,-121.8127787,1476.33
5675 ngs,41.427666,-121.81084,1519.7,3837,0.01,0.93,9,-161.6,41.427543,-121.8119506,1520.89
2720 ngs,41.427834,-121.81084,1519.7,3836.8,0.01,0.93,8.78,-161.81,41.427711,-121.8119506,1520.89
27200761,41.427834,-121.81084,1519.7,3836.79,0.01,0.93,8.77,-161.82,41.427711,-121.8119506,1520.89
2713 ngs,41.681168,-121.80983,1368.2,3889,2.13,1.66,-8.48,-159.2,41.6810416,-121.8109418,1369.36
27130103,41.427666,-121.805,1519.7,3836.93,0.08,0.93,8.93,-161.6,41.427543,-121.8061105,1520.88
2713 ngs,41.427666,-121.80483,1519.7,3836.9,0.09,0.93,8.9,-161.62,41.427543,-121.8059405,1520.88
774835,41.334999,-121.804,1499.4,3843.75,0.14,1.19,17.81,-150.12,41.3348788,-121.8051086,1500.53
5675 265,41.568169,-121.80383,1803.8,3797.5,0.07,1.93,44.45,-156.97,41.5680457,-121.8049418,1805.05
2713 ngs,41.953167,-121.80334,1243.6,3957.3,0.03,0.15,-3.05,-143.36,41.9530356,-121.8044508,1244.69
27130223,41.953167,-121.80334,1243.6,3957.29,0.03,0.15,-3.06,-143.37,41.9530356,-121.8044508,1244.69
2713 ngs,41.568169,-121.80167,1803.8,3798.3,0.07,1.91,45.25,-156.19,41.5680458,-121.8027818,1805.05
27130183,41.911835,-121.8,1249.1,3948.85,0.4,0.34,-6.09,-146.46,41.9117049,-121.8011108,1250.21
5675 ngs,41.632332,-121.79967,1502,3857.78,0.12,1.38,5.94,-162.11,41.6322069,-121.8007816,1503.2
2713 ngs,41.632332,-121.79667,1502.1,3857.71,0.16,1.41,5.9,-162.09,41.6322069,-121.7977815,1503.3
5675 ngs,41.702499,-121.79667,1349.3,3894.76,0.14,1.15,-10.46,-161.55,41.7023719,-121.7977813,1350.45
2713 ngs,41.758335,-121.79667,1335.6,3904,0.01,0.41,-10.47,-160.89,41.7582098,-121.7977812,1336.73
27130206,41.758335,-121.79667,1335.6,3904.03,0.01,0.41,-10.44,-160.86,41.7582098,-121.7977812,1336.73
2713 ngs,41.772167,-121.79667,1343.3,3907.3,0.02,0.44,-6.03,-157.28,41.7720414,-121.7977811,1344.44
27130205,41.772167,-121.79667,1343.3,3907.26,0.02,0.44,-6.07,-157.32,41.7720414,-121.7977811,1344.44
2713 ngs,41.702332,-121.79333,1349.3,3894.71,0.26,1.34,-10.5,-161.28,41.7022049,-121.7944412,1350.46
5675  20,41.395668,-121.79266,1397.8,3854.96,0.05,1.11,-7.75,-164.43,41.3955459,-121.7937696,1398.96
5675 ngs,41.630001,-121.78983,1571.8,3846.79,0.76,1.32,16.67,-158.63,41.629876,-121.7909413,1573
2713 ngs,41.392334,-121.78983,1397.8,3855.8,0.02,1.02,-6.61,-163.41,41.392212,-121.7909395,1398.96
2773 397,41.420502,-121.788,1455,3852.1,0.02,0.86,4.79,-158.59,41.4203791,-121.78911,1456.17
2773 ngs,41.420334,-121.78783,1455,3852.1,0.02,0.86,4.81,-158.58,41.4202111,-121.78894,1456.17
2713 ngs,41.348835,-121.78667,1425.2,3859,0.17,0.95,8.94,-150.86,41.3487143,-121.7877785,1426.33
27130106,41.348999,-121.78667,1425.2,3859.03,0.17,0.95,8.95,-150.84,41.3488783,-121.7877785,1426.33
5675 ngs,41.512501,-121.78584,1787.9,3783.6,0.3,2.01,30.65,-168.68,41.5123795,-121.7869516,1789.14
2773 ngs,41.348335,-121.78516,1425.2,3859.1,0.13,0.91,9.08,-150.79,41.3482144,-121.7862685,1426.33
2773 85A,41.348499,-121.78516,1425.2,3859.15,0.13,0.91,9.12,-150.76,41.3483784,-121.7862685,1426.33
27130261,41.718834,-121.785,1337.5,3899.32,0.17,1.21,-11.01,-160.68,41.7187064,-121.7861109,1338.65
2713 ngs,41.718834,-121.78484,1337.5,3899.3,0.18,1.22,-11.03,-160.68,41.7187064,-121.7859509,1338.65
27200762,41.457333,-121.784,1473.6,3847.39,0.21,1.12,2.51,-162.51,41.457209,-121.7851107,1474.79
2720 ngs,41.457333,-121.78384,1473.6,3847.4,0.2,1.12,2.52,-162.51,41.457209,-121.7849507,1474.79
2713 ngs,41.512333,-121.78333,1788,3783.5,0.53,2.02,30.59,-168.5,41.5122115,-121.7844415,1789.24
2773 ngs,41.908833,-121.78083,1250.8,3936.8,0,0.24,-17.34,-158.4,41.908703,-121.7819401,1251.92
27130184,41.872501,-121.78,1261.6,3926.74,0.1,0.41,-20.81,-162.81,41.8723723,-121.7811102,1262.73
27130105,41.373665,-121.78,1393.5,3864.81,0.03,0.86,2.75,-153.71,41.3735436,-121.7811089,1394.64
27130367,41.457001,-121.78,1473.7,3847.12,0.1,1.08,2.3,-162.88,41.4568769,-121.7811106,1474.89
2713 ngs,41.872334,-121.77983,1261.6,3926.71,0.11,0.41,-20.82,-162.82,41.8722053,-121.7809402,1262.73
2713 ngs,41.373665,-121.77983,1393.5,3864.8,0.03,0.86,2.74,-153.72,41.3735436,-121.7809389,1394.64
2713 ngs,41.456833,-121.77983,1473.7,3847.1,0.09,1.08,2.3,-162.9,41.4567089,-121.7809406,1474.89
2713 ngs,41.996834,-121.77834,1244.2,3934.4,0.01,0.05,-29.7,-170.19,41.9967011,-121.7794496,1245.31
27130181,41.996834,-121.77834,1244.2,3934.39,0.01,0.05,-29.71,-170.2,41.9967011,-121.7794496,1245.31
2713 ngs,41.740833,-121.77834,1335.6,3903.3,0.19,0.62,-9.59,-159.62,41.7407048,-121.7794507,1336.74
27130207,41.740833,-121.77834,1335.6,3903.33,0.19,0.62,-9.56,-159.59,41.7407048,-121.7794507,1336.74
2720 ngs,41.996666,-121.77666,1244.2,3935,0.01,0.05,-29.08,-169.58,41.9965331,-121.7777695,1245.31
27200699,41.996666,-121.77666,1244.2,3934.99,0.01,0.05,-29.09,-169.59,41.9965331,-121.7777695,1245.31
5025041,41.996834,-121.77634,1243.8,3934.55,0,0.05,-29.67,-170.13,41.9967011,-121.7774495,1244.91
5675 ngs,41.480999,-121.77467,1573,3828.21,0.04,1.19,11.85,-164.44,41.4808741,-121.775781,1574.21
2713 ngs,41.636333,-121.77333,1403.6,3878,7.82,2.78,-4.54,-152.42,41.6362079,-121.7744409,1404.78
5675 266,41.558834,-121.7725,1832.7,3785.08,0.32,2.03,41.78,-162.54,41.5587112,-121.7736111,1833.96
2713 ngs,41.480835,-121.77167,1573.1,3828.1,0.03,1.17,11.78,-164.55,41.4807101,-121.7727809,1574.31
2713 ngs,41.629833,-121.77167,1571.9,3846.71,0.05,1.26,16.64,-159.45,41.6297081,-121.7727808,1573.09
2713 ngs,41.558834,-121.76984,1832.8,3785.9,0.79,2.06,42.63,-161.2,41.5587112,-121.770951,1834.06
2713 ngs,41.594833,-121.76833,1676.7,3823.6,0.51,1.88,28.98,-157.79,41.5947091,-121.7694409,1677.92
27130362,41.594833,-121.76833,1676.7,3823.64,0.51,1.88,29.02,-157.75,41.5947091,-121.7694409,1677.92
2773 ngs,41.304832,-121.76783,1425.2,3864.6,0.22,0.74,18.49,-141.47,41.3047127,-121.7689372,1426.3
5675 ngs,41.313667,-121.766,1400.8,3868.74,0,0.65,14.31,-143.21,41.3135474,-121.7671074,1401.9
27130240,41.573334,-121.76334,1803.5,3803.64,0.22,1.91,50.03,-151.22,41.5732108,-121.7644508,1804.74
2713 ngs,41.305332,-121.76334,1400.9,3868.71,0,0.66,15.06,-142.46,41.3052127,-121.7644471,1402
5675 111,41.767166,-121.76083,1354.8,3906.24,0.27,0.41,-3.1,-155.42,41.767041,-121.76194,1355.94
2720 ngs,41.766834,-121.76033,1354.8,3907,0.24,0.41,-2.31,-154.66,41.766709,-121.76144,1355.94
